Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-3.355;-3.0185],(-0.1235;0.519],[-Inf;0.4725],(0.829; Inf],(-0.396;0.5035],(1.451; Inf],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hId
Sue,Female,(-3.0185;-2.3195],(2.1435;3.0665],[-Inf;0.4725],(0.0525;0.829],(-1.104;-0.396],(1.2425;1.451],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hYd
Sue,Female,(-3.7375;-3.355],(3.0665;3.687],[-Inf;0.4725],(0.0525;0.829],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hOd
Sue,Female,(-4.2625;-3.7375],(3.687; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hod
Sue,Female,(-4.2625;-3.7375],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hUd
Sue,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],(-1.013;-0.6575],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hud
Sue,Female,(-3.7375;-3.355],(2.1435;3.0665],[-Inf;0.4725],(0.0525;0.829],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hed
Sue,Female,[-Inf;-4.6685],(0.519;1.1855],(1.086; Inf],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-1.013;-0.6575],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hid
Sue,Female,(-4.2625;-3.7375],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hId
Sue,Female,(-3.355;-3.0185],(1.1855;2.1435],[-Inf;0.4725],(0.0525;0.829],(-1.104;-0.396],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hAd
Sue,Female,(-3.0185;-2.3195],(2.1435;3.0665],[-Inf;0.4725],(0.0525;0.829],(-1.104;-0.396],(1.2425;1.451],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hYd
Sue,Female,(-3.7375;-3.355],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],had
Sue,Female,(-3.7375;-3.355],(3.0665;3.687],[-Inf;0.4725],(0.0525;0.829],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hOd
Sue,Female,(-4.2625;-3.7375],(3.687; Inf],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hod
Sue,Female,(-4.2625;-3.7375],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hUd
Sue,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],(-1.013;-0.6575],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hud
Wendy,Female,(-4.2625;-3.7375],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hId
Wendy,Female,(-3.7375;-3.355],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hEd
Wendy,Female,(-3.0185;-2.3195],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.396],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hAd
Wendy,Female,(-3.355;-3.0185],(3.0665;3.687],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hYd
Wendy,Female,(-3.355;-3.0185],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-1.104;-0.396],[-Inf;1.2425],(0.4795; Inf],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hOd
Wendy,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hUd
Wendy,Female,(-4.2625;-3.7375],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],(-1.013;-0.6575],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hud
Wendy,Female,(-3.7375;-3.355],(2.1435;3.0665],[-Inf;0.4725],(0.0525;0.829],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hed
Wendy,Female,(-4.2625;-3.7375],(-0.1235;0.519],(0.4725;1.086],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-1.013;-0.6575],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hid
Wendy,Female,(-3.7375;-3.355],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hId
Wendy,Female,(-3.0185;-2.3195],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.396],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hAd
Wendy,Female,(-3.355;-3.0185],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hYd
Wendy,Female,(-3.0185;-2.3195],(2.1435;3.0665],[-Inf;0.4725],(0.0525;0.829],(-1.104;-0.396],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],had
Wendy,Female,(-3.355;-3.0185],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-1.104;-0.396],[-Inf;1.2425],(0.4795; Inf],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hOd
Wendy,Female,(-3.7375;-3.355],(3.0665;3.687],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(0.4795; Inf],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hod
Wendy,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hUd
Wendy,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],(-1.013;-0.6575],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hud
Wendy,Female,(-3.7375;-3.355],(-0.1235;0.519],(0.4725;1.086],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-1.013;-0.6575],[-Inf;-0.69],[-Inf;0.122],(-0.976; Inf],hid
Wendy,Female,(-3.7375;-3.355],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hId
Wendy,Female,(-3.355;-3.0185],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hEd
Wendy,Female,(-3.0185;-2.3195],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(-1.104;-0.396],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hAd
Wendy,Female,(-3.355;-3.0185],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hYd
Wendy,Female,(-3.0185;-2.3195],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],had
Wendy,Female,(-3.355;-3.0185],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-1.104;-0.396],[-Inf;1.2425],(0.4795; Inf],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hOd
Wendy,Female,(-3.7375;-3.355],(3.0665;3.687],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(0.4795; Inf],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hod
Wendy,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hUd
Wendy,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],(-1.173;-1.013],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hud
Wendy,Female,(-3.7375;-3.355],(-0.1235;0.519],(0.4725;1.086],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-1.013;-0.6575],[-Inf;-0.69],[-Inf;0.122],(-0.976; Inf],hid
Wendy,Female,(-3.7375;-3.355],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hId
Wendy,Female,(-3.355;-3.0185],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hEd
Wendy,Female,(-3.0185;-2.3195],(1.1855;2.1435],[-Inf;0.4725],(0.0525;0.829],(-1.104;-0.396],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hAd
Wendy,Female,(-3.355;-3.0185],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hYd
Wendy,Female,(-3.0185;-2.3195],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],had
Wendy,Female,(-3.7375;-3.355],(3.0665;3.687],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(0.4795; Inf],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hod
Wendy,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hUd
Wendy,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],[-Inf;-1.173],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hud
Wendy,Female,(-3.355;-3.0185],(1.1855;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hed
Wendy,Female,(-3.7375;-3.355],(-0.1235;0.519],(0.4725;1.086],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-1.013;-0.6575],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hid
Wendy,Female,(-3.355;-3.0185],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hEd
Wendy,Female,(-3.0185;-2.3195],(1.1855;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hAd
Wendy,Female,(-3.0185;-2.3195],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hYd
Wendy,Female,(-3.0185;-2.3195],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],had
Wendy,Female,(-3.355;-3.0185],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-1.104;-0.396],(1.2425;1.451],(0.4795; Inf],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hOd
Wendy,Female,(-4.2625;-3.7375],(3.0665;3.687],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hod
Wendy,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hUd
Wendy,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],(0.0525;0.829],(0.5035; Inf],[-Inf;1.2425],[-Inf;-1.173],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hud
Wendy,Female,(-3.355;-3.0185],(2.1435;3.0665],[-Inf;0.4725],(0.0525;0.829],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hed
Wendy,Female,(-3.7375;-3.355],(-0.1235;0.519],(0.4725;1.086],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-1.013;-0.6575],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hid
Wendy,Female,(-3.7375;-3.355],(0.519;1.1855],[-Inf;0.4725],(0.829; Inf],(0.5035; Inf],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hId
Wendy,Female,(-3.7375;-3.355],(1.1855;2.1435],[-Inf;0.4725],(0.829; Inf],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hEd
Wendy,Female,(-3.0185;-2.3195],(1.1855;2.1435],[-Inf;0.4725],(0.0525;0.829],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hAd
Wendy,Female,(-3.0185;-2.3195],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hYd
Wendy,Female,(-3.0185;-2.3195],(2.1435;3.0665],[-Inf;0.4725],(0.0525;0.829],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],had
Wendy,Female,(-3.355;-3.0185],(3.0665;3.687],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],(1.2425;1.451],(0.4795; Inf],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hOd
Wendy,Female,(-4.2625;-3.7375],(3.0665;3.687],[-Inf;0.4725],[-Inf;0.0525],(-1.104;-0.396],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hod
Wendy,Female,(-4.2625;-3.7375],(2.1435;3.0665],[-Inf;0.4725],[-Inf;0.0525],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hUd
Wendy,Female,(-4.6685;-4.2625],(2.1435;3.0665],[-Inf;0.4725],(0.0525;0.829],(-0.396;0.5035],[-Inf;1.2425],[-Inf;-1.173],(-0.69;0.0765],[-Inf;0.122],(-0.976; Inf],hud
Wendy,Female,(-3.355;-3.0185],(2.1435;3.0665],[-Inf;0.4725],(0.0525;0.829],(-0.396;0.5035],[-Inf;1.2425],(-0.6575;0.4795],(0.0765; Inf],[-Inf;0.122],(-0.976; Inf],hed
