Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-3.7685;-3.143],(-0.1235;0.4245],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],(1.451; Inf],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hid
Sue,Female,[-Inf;-4.5165],(1.2205;2.215],(1.086; Inf],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Sue,Female,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Sue,Female,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(1.4965; Inf],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hEd
Sue,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Sue,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Sue,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Sue,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hOd
Sue,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Sue,Female,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hUd
Sue,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Sue,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hed
Sue,Female,[-Inf;-4.5165],(0.7165;1.2205],(1.086; Inf],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Sue,Female,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Sue,Female,(-3.143;-2.1755],(0.7165;1.2205],[-Inf;0.4385],(1.4965; Inf],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hEd
Sue,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Sue,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Sue,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hOd
Sue,Female,(-4.5165;-3.7685],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hod
Sue,Female,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hUd
Sue,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Sue,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hed
Wendy,Female,(-4.5165;-3.7685],(0.7165;1.2205],(0.4385;1.086],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Wendy,Female,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Wendy,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hEd
Wendy,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Wendy,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Wendy,Female,(-3.143;-2.1755],(3.0665; Inf],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Wendy,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hOd
Wendy,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Wendy,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Wendy,Female,(-4.5165;-3.7685],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Wendy,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hed
Wendy,Female,(-4.5165;-3.7685],(0.4245;0.7165],(0.4385;1.086],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Wendy,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Wendy,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hEd
Wendy,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.8405;1.4965],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Wendy,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Wendy,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Wendy,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Wendy,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Wendy,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hed
Wendy,Female,(-3.7685;-3.143],(-0.1235;0.4245],(0.4385;1.086],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hid
Wendy,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Wendy,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hEd
Wendy,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Wendy,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Wendy,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Wendy,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hOd
Wendy,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Wendy,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Wendy,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hed
Wendy,Female,(-3.7685;-3.143],(-0.1235;0.4245],(0.4385;1.086],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],[-Inf;-0.69],[-Inf;0.2025],[-Inf; Inf],hid
Wendy,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Wendy,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hEd
Wendy,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-1.104;-0.396],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Wendy,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Wendy,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Wendy,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hOd
Wendy,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-0.396;0.4995],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Wendy,Female,(-4.5165;-3.7685],(2.215;3.0665],(0.4385;1.086],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Wendy,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Wendy,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Wendy,Female,(-3.7685;-3.143],(-0.1235;0.4245],(0.4385;1.086],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Wendy,Female,(-3.7685;-3.143],(0.7165;1.2205],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hId
Wendy,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hEd
Wendy,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Wendy,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Wendy,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],had
Wendy,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-1.104;-0.396],[-Inf;1.451],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hOd
Wendy,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Wendy,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(0.4995; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Wendy,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
Wendy,Female,(-3.7685;-3.143],(-0.1235;0.4245],(0.4385;1.086],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hid
Wendy,Female,(-3.7685;-3.143],(0.7165;1.2205],[-Inf;0.4385],(0.8405;1.4965],(0.4995; Inf],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hId
Wendy,Female,(-3.7685;-3.143],(1.2205;2.215],[-Inf;0.4385],(1.4965; Inf],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hEd
Wendy,Female,(-3.143;-2.1755],(1.2205;2.215],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hAd
Wendy,Female,(-3.143;-2.1755],(2.215;3.0665],[-Inf;0.4385],(-0.6535;0.0015],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hYd
Wendy,Female,(-3.7685;-3.143],(3.0665; Inf],[-Inf;0.4385],[-Inf;-0.6535],(-1.104;-0.396],(1.451; Inf],(0.4665; Inf],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hod
Wendy,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hUd
Wendy,Female,(-4.5165;-3.7685],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],[-Inf;-0.6605],(-0.69;0.0765],[-Inf;0.2025],[-Inf; Inf],hud
Wendy,Female,(-3.7685;-3.143],(2.215;3.0665],[-Inf;0.4385],(0.0015;0.8405],(-0.396;0.4995],[-Inf;1.451],(-0.6605;0.4665],(0.0765; Inf],[-Inf;0.2025],[-Inf; Inf],hed
