Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-4.5165;-3.525],(-0.1235;0.4245],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.182],(1.451; Inf],(-0.6605;0.4795],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hid
Sue,Female,(-4.5165;-3.525],(3.1765; Inf],[-Inf;0.4725],(0.149;0.829],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hOd
Sue,Female,(-4.5165;-3.525],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hod
Sue,Female,(-4.5165;-3.525],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hUd
Sue,Female,(-4.5165;-3.525],(2.2165;2.794],[-Inf;0.4725],(0.149;0.829],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hed
Wendy,Female,(-4.5165;-3.525],(0.787;1.4125],(0.4725;1.077],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-1.127;-0.6605],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hid
Wendy,Female,(-4.5165;-3.525],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hId
Wendy,Female,(-3.525;-3.0055],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hEd
Wendy,Female,(-3.0055;-2.403],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hAd
Wendy,Female,(-3.525;-3.0055],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hYd
Wendy,Female,(-3.0055;-2.403],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],had
Wendy,Female,(-3.525;-3.0055],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hOd
Wendy,Female,(-4.5165;-3.525],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hod
Wendy,Female,(-4.5165;-3.525],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hUd
Wendy,Female,(-4.5165;-3.525],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-1.127;-0.6605],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hud
Wendy,Female,(-3.525;-3.0055],(2.2165;2.794],[-Inf;0.4725],(0.149;0.829],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hed
Wendy,Female,(-4.5165;-3.525],(0.4245;0.787],(0.4725;1.077],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-1.127;-0.6605],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hid
Wendy,Female,(-4.5165;-3.525],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hId
Wendy,Female,(-3.525;-3.0055],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hEd
Wendy,Female,(-3.0055;-2.403],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hAd
Wendy,Female,(-3.525;-3.0055],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hYd
Wendy,Female,(-3.0055;-2.403],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],had
Wendy,Female,(-3.525;-3.0055],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hOd
Wendy,Female,(-4.5165;-3.525],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hod
Wendy,Female,(-4.5165;-3.525],(2.2165;2.794],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hUd
Wendy,Female,(-4.5165;-3.525],(2.2165;2.794],[-Inf;0.4725],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-1.127;-0.6605],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hud
Wendy,Female,(-3.525;-3.0055],(2.2165;2.794],[-Inf;0.4725],(0.149;0.829],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hed
Wendy,Female,(-4.5165;-3.525],(-0.1235;0.4245],(0.4725;1.077],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-1.127;-0.6605],[-Inf;-0.597],(-0.888;0.069],(-0.9615; Inf],hid
Wendy,Female,(-4.5165;-3.525],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hId
Wendy,Female,(-3.0055;-2.403],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hAd
Wendy,Female,(-3.525;-3.0055],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hYd
Wendy,Female,(-3.0055;-2.403],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],had
Wendy,Female,(-3.525;-3.0055],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hOd
Wendy,Female,(-4.5165;-3.525],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hod
Wendy,Female,(-4.5165;-3.525],(2.2165;2.794],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hUd
Wendy,Female,(-4.5165;-3.525],(2.2165;2.794],[-Inf;0.4725],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-1.127;-0.6605],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hud
Wendy,Female,(-3.525;-3.0055],(2.2165;2.794],[-Inf;0.4725],(0.149;0.829],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hed
Wendy,Female,(-4.5165;-3.525],(-0.1235;0.4245],(0.4725;1.077],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-1.127;-0.6605],[-Inf;-0.597],[-Inf;-0.888],(-0.9615; Inf],hid
Wendy,Female,(-4.5165;-3.525],(0.787;1.4125],[-Inf;0.4725],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hId
Wendy,Female,(-3.525;-3.0055],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hEd
Wendy,Female,(-3.0055;-2.403],(1.4125;2.2165],[-Inf;0.4725],(0.149;0.829],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hAd
Wendy,Female,(-3.525;-3.0055],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hYd
Wendy,Female,(-3.0055;-2.403],(2.2165;2.794],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],had
Wendy,Female,(-3.525;-3.0055],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hOd
Wendy,Female,(-4.5165;-3.525],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hod
Wendy,Female,(-4.5165;-3.525],(2.2165;2.794],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hUd
Wendy,Female,(-4.5165;-3.525],(2.2165;2.794],[-Inf;0.4725],(0.829; Inf],(0.182; Inf],[-Inf;1.451],[-Inf;-1.127],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hud
Wendy,Female,(-3.525;-3.0055],(1.4125;2.2165],[-Inf;0.4725],(0.149;0.829],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.888],(-0.9615; Inf],hed
Wendy,Female,(-3.525;-3.0055],(-0.1235;0.4245],(0.4725;1.077],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-1.127;-0.6605],[-Inf;-0.597],[-Inf;-0.888],(-0.9615; Inf],hid
Wendy,Female,(-4.5165;-3.525],(0.787;1.4125],[-Inf;0.4725],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hId
Wendy,Female,(-3.525;-3.0055],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hEd
Wendy,Female,(-3.0055;-2.403],(1.4125;2.2165],[-Inf;0.4725],(0.149;0.829],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hAd
Wendy,Female,(-3.0055;-2.403],(2.2165;2.794],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],had
Wendy,Female,(-3.525;-3.0055],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(0.4795; Inf],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hOd
Wendy,Female,(-4.5165;-3.525],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hod
Wendy,Female,(-4.5165;-3.525],(2.794;3.1765],[-Inf;0.4725],(0.149;0.829],(0.182; Inf],[-Inf;1.451],[-Inf;-1.127],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hud
Wendy,Female,(-3.525;-3.0055],(2.2165;2.794],[-Inf;0.4725],(0.149;0.829],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.888],(-0.9615; Inf],hed
Wendy,Female,(-3.525;-3.0055],(-0.1235;0.4245],(0.4725;1.077],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-1.127;-0.6605],[-Inf;-0.597],[-Inf;-0.888],(-0.9615; Inf],hid
Wendy,Female,(-4.5165;-3.525],(0.787;1.4125],[-Inf;0.4725],(0.829; Inf],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.888],(-0.9615; Inf],hId
Wendy,Female,(-3.525;-3.0055],(1.4125;2.2165],[-Inf;0.4725],(0.829; Inf],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hEd
Wendy,Female,(-3.0055;-2.403],(1.4125;2.2165],[-Inf;0.4725],(0.149;0.829],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hAd
Wendy,Female,(-3.0055;-2.403],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hYd
Wendy,Female,(-3.0055;-2.403],(2.2165;2.794],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],had
Wendy,Female,(-3.525;-3.0055],(2.794;3.1765],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],[-Inf;1.451],(0.4795; Inf],(-0.597;0.0765],[-Inf;-0.888],(-0.9615; Inf],hOd
Wendy,Female,(-4.5165;-3.525],(3.1765; Inf],[-Inf;0.4725],[-Inf;0.149],(-0.7345;0.182],(1.451; Inf],(0.4795; Inf],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hod
Wendy,Female,(-4.5165;-3.525],(2.2165;2.794],[-Inf;0.4725],[-Inf;0.149],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],(-0.888;0.069],(-0.9615; Inf],hUd
Wendy,Female,(-4.5165;-3.525],(2.794;3.1765],[-Inf;0.4725],(0.149;0.829],(0.182; Inf],[-Inf;1.451],[-Inf;-1.127],(-0.597;0.0765],(-0.888;0.069],(-0.9615; Inf],hud
Wendy,Female,(-3.525;-3.0055],(2.2165;2.794],[-Inf;0.4725],(0.149;0.829],(0.182; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.0765; Inf],[-Inf;-0.888],(-0.9615; Inf],hed
